dmu_id,farmer_id,year,basis,impact_category,impact_unit,n_amount_kg_ha,p_amount_kg_ha,k_amount_kg_ha,n_amount_kg_tonne,p_amount_kg_tonne,k_amount_kg_tonne,n_factor_per_unit,p_factor_per_unit,k_factor_per_unit,n_factor_unit,p_factor_unit,k_factor_unit,n_characterisation_sheet,p_characterisation_sheet,k_characterisation_sheet,n_impact,p_impact,k_impact,fertilisation_total_impact
D2_2022,D2,2022,ha,"Ecotoxicity, freshwater",CTUe,143.92,74.96,74.96,,,,24.51813,397.7709,2018.182,1 kg N,1 kg P2O5,1 kg K2O,8_chara,9_chara,10_chara,3528.6492695999996,29816.906663999995,151282.92272,184628.4786536
D2_2022,D2,2022,ha,"Ecotoxicity, freshwater - inorganics",CTUe,143.92,74.96,74.96,,,,7.823272,76.92257,397.7561,1 kg N,1 kg P2O5,1 kg K2O,8_chara,9_chara,10_chara,1125.9253062399998,5766.115847199999,29815.797255999998,36707.838409439995
D2_2022,D2,2022,ha,"Ecotoxicity, freshwater - metals",CTUe,143.92,74.96,74.96,,,,16.52071,320.1271,1619.55,1 kg N,1 kg P2O5,1 kg K2O,8_chara,9_chara,10_chara,2377.6605832,23996.727415999998,121401.468,147775.8559992
D2_2022,D2,2022,ha,"Ecotoxicity, freshwater - organics",CTUe,143.92,74.96,74.96,,,,0.174143,0.721252,0.87605,1 kg N,1 kg P2O5,1 kg K2O,8_chara,9_chara,10_chara,25.062660559999998,54.06504991999999,65.668708,144.79641848
D2_2022,D2,2022,ha,"Eutrophication, freshwater",kg P eq,143.92,74.96,74.96,,,,0.000222,0.000952,0.000618,1 kg N,1 kg P2O5,1 kg K2O,8_chara,9_chara,10_chara,0.03195024,0.07136192,0.04632527999999999,0.14963743999999998
D2_2022,D2,2022,ha,"Eutrophication, marine",kg N eq,143.92,74.96,74.96,,,,0.002677,0.002767,0.002898,1 kg N,1 kg P2O5,1 kg K2O,8_chara,9_chara,10_chara,0.38527384,0.20741431999999999,0.21723407999999997,0.80992224
D2_2022,D2,2022,ha,"Eutrophication, terrestrial",mol N eq,143.92,74.96,74.96,,,,0.241389,0.052171,0.058383,1 kg N,1 kg P2O5,1 kg K2O,8_chara,9_chara,10_chara,34.740704879999996,3.9107381599999997,4.376389679999999,43.02783271999999
D2_2022,D2,2022,ha,"Human toxicity, cancer",CTUh,143.92,74.96,74.96,,,,5.34e-10,2.54e-09,1.77e-09,1 kg N,1 kg P2O5,1 kg K2O,8_chara,9_chara,10_chara,7.685327999999999e-08,1.9039839999999998e-07,1.326792e-07,3.9993087999999997e-07
D2_2022,D2,2022,ha,"Human toxicity, cancer - inorganics",CTUh,143.92,74.96,74.96,,,,0.0,6.21e-18,5.01e-18,1 kg N,1 kg P2O5,1 kg K2O,8_chara,9_chara,10_chara,0.0,4.655016e-16,3.755496e-16,8.410511999999999e-16
D2_2022,D2,2022,ha,"Human toxicity, cancer - metals",CTUh,143.92,74.96,74.96,,,,3.5e-10,2.13e-09,1.34e-09,1 kg N,1 kg P2O5,1 kg K2O,8_chara,9_chara,10_chara,5.0371999999999996e-08,1.5966479999999998e-07,1.0044639999999998e-07,3.1048319999999997e-07
D2_2022,D2,2022,ha,"Human toxicity, cancer - organics",CTUh,143.92,74.96,74.96,,,,1.84e-10,4.05e-10,4.32e-10,1 kg N,1 kg P2O5,1 kg K2O,8_chara,9_chara,10_chara,2.648128e-08,3.0358799999999997e-08,3.2382719999999996e-08,8.92228e-08
D2_2022,D2,2022,ha,"Human toxicity, non-cancer",CTUh,143.92,74.96,74.96,,,,2e-08,6.49e-08,9.9e-08,1 kg N,1 kg P2O5,1 kg K2O,8_chara,9_chara,10_chara,2.8784e-06,4.864904e-06,7.421039999999999e-06,1.5164344e-05
D2_2022,D2,2022,ha,"Human toxicity, non-cancer - inorganics",CTUh,143.92,74.96,74.96,,,,1.72e-09,1.45e-08,6.51e-08,1 kg N,1 kg P2O5,1 kg K2O,8_chara,9_chara,10_chara,2.475424e-07,1.08692e-06,4.8798959999999995e-06,6.214358399999999e-06
D2_2022,D2,2022,ha,"Human toxicity, non-cancer - metals",CTUh,143.92,74.96,74.96,,,,1.73e-08,4.89e-08,3.21e-08,1 kg N,1 kg P2O5,1 kg K2O,8_chara,9_chara,10_chara,2.489816e-06,3.665544e-06,2.406216e-06,8.561575999999999e-06
D2_2022,D2,2022,ha,"Human toxicity, non-cancer - organics",CTUh,143.92,74.96,74.96,,,,1.35e-09,1.78e-09,2.01e-09,1 kg N,1 kg P2O5,1 kg K2O,8_chara,9_chara,10_chara,1.94292e-07,1.3342879999999999e-07,1.506696e-07,4.783904000000001e-07
D2_2022,D2,2022,ha,Ionising radiation,kBq U-235 eq,143.92,74.96,74.96,,,,0.099841,0.337545,0.245573,1 kg N,1 kg P2O5,1 kg K2O,8_chara,9_chara,10_chara,14.36911672,25.302373199999998,18.40815208,58.079642
D2_2022,D2,2022,ha,Land use,Pt,143.92,74.96,74.96,,,,2.291069,30.93982,25.134,1 kg N,1 kg P2O5,1 kg K2O,8_chara,9_chara,10_chara,329.73065047999995,2319.2489072,1884.0446399999998,4533.02419768
D2_2022,D2,2022,ha,Ozone depletion,kg CFC11 eq,143.92,74.96,74.96,,,,3.58e-07,3.47e-07,3.94e-07,1 kg N,1 kg P2O5,1 kg K2O,8_chara,9_chara,10_chara,5.152336e-05,2.601112e-05,2.953424e-05,0.00010706872
D2_2022,D2,2022,ha,Particulate matter,disease inc.,143.92,74.96,74.96,,,,3.99e-07,2.34e-07,2.27e-07,1 kg N,1 kg P2O5,1 kg K2O,8_chara,9_chara,10_chara,5.7424079999999997e-05,1.754064e-05,1.701592e-05,9.198063999999999e-05
D2_2022,D2,2022,ha,Photochemical ozone formation,kg NMVOC eq,143.92,74.96,74.96,,,,0.003983,0.00811,0.007996,1 kg N,1 kg P2O5,1 kg K2O,8_chara,9_chara,10_chara,0.57323336,0.6079255999999998,0.5993801599999999,1.7805391199999998
D2_2022,D2,2022,ha,"Resource use, fossils",MJ,143.92,74.96,74.96,,,,46.52414,42.89925,42.33106,1 kg N,1 kg P2O5,1 kg K2O,8_chara,9_chara,10_chara,6695.7542287999995,3215.7277799999997,3173.1362575999997,13084.618266399999
D2_2022,D2,2022,ha,"Resource use, minerals and metals",kg Sb eq,143.92,74.96,74.96,,,,2.71e-05,5.39e-05,5.15e-05,1 kg N,1 kg P2O5,1 kg K2O,8_chara,9_chara,10_chara,0.003900232,0.0040403439999999995,0.0038604399999999997,0.011801016
D2_2022,D2,2022,ha,Water use,m3 depriv.,143.92,74.96,74.96,,,,0.21489,1.587446,1.186461,1 kg N,1 kg P2O5,1 kg K2O,8_chara,9_chara,10_chara,30.926968799999997,118.99495215999998,88.93711655999999,238.85903751999996
D2_2023,D2,2023,ha,Acidification,mol H+ eq,81.8,45.0,45.0,,,,0.057621,0.028972,0.018432,1 kg N,1 kg P2O5,1 kg K2O,8_chara,9_chara,10_chara,4.7133978,1.3037400000000001,0.8294400000000001,6.8465778
D2_2023,D2,2023,ha,Climate change,kg CO2 eq,81.8,45.0,45.0,,,,3.754282,2.846359,2.817321,1 kg N,1 kg P2O5,1 kg K2O,8_chara,9_chara,10_chara,307.1002676,128.086155,126.77944500000001,561.9658676
D2_2023,D2,2023,ha,Climate change - Biogenic,kg CO2 eq,81.8,45.0,45.0,,,,0.001325,0.002609,0.002402,1 kg N,1 kg P2O5,1 kg K2O,8_chara,9_chara,10_chara,0.108385,0.11740500000000001,0.10809,0.33388
D2_2023,D2,2023,ha,Climate change - Fossil,kg CO2 eq,81.8,45.0,45.0,,,,3.752439,2.829413,2.809194,1 kg N,1 kg P2O5,1 kg K2O,8_chara,9_chara,10_chara,306.94951019999996,127.32358500000001,126.41373000000002,560.6868251999999
D2_2023,D2,2023,ha,Climate change - Land use and LU change,kg CO2 eq,81.8,45.0,45.0,,,,0.000518,0.014337,0.005725,1 kg N,1 kg P2O5,1 kg K2O,8_chara,9_chara,10_chara,0.0423724,0.645165,0.257625,0.9451624
D2_2023,D2,2023,ha,"Ecotoxicity, freshwater",CTUe,81.8,45.0,45.0,,,,24.51813,397.7709,2018.182,1 kg N,1 kg P2O5,1 kg K2O,8_chara,9_chara,10_chara,2005.5830339999998,17899.6905,90818.19,110723.46353400001
D2_2023,D2,2023,ha,"Ecotoxicity, freshwater - inorganics",CTUe,81.8,45.0,45.0,,,,7.823272,76.92257,397.7561,1 kg N,1 kg P2O5,1 kg K2O,8_chara,9_chara,10_chara,639.9436496,3461.51565,17899.0245,22000.4837996
D2_2023,D2,2023,ha,"Ecotoxicity, freshwater - metals",CTUe,81.8,45.0,45.0,,,,16.52071,320.1271,1619.55,1 kg N,1 kg P2O5,1 kg K2O,8_chara,9_chara,10_chara,1351.394078,14405.7195,72879.75,88636.863578
D2_2023,D2,2023,ha,"Ecotoxicity, freshwater - organics",CTUe,81.8,45.0,45.0,,,,0.174143,0.721252,0.87605,1 kg N,1 kg P2O5,1 kg K2O,8_chara,9_chara,10_chara,14.2448974,32.45634,39.42225,86.12348739999999
D2_2023,D2,2023,ha,"Eutrophication, freshwater",kg P eq,81.8,45.0,45.0,,,,0.000222,0.000952,0.000618,1 kg N,1 kg P2O5,1 kg K2O,8_chara,9_chara,10_chara,0.018159599999999998,0.04284,0.027809999999999998,0.0888096
D2_2023,D2,2023,ha,"Eutrophication, marine",kg N eq,81.8,45.0,45.0,,,,0.002677,0.002767,0.002898,1 kg N,1 kg P2O5,1 kg K2O,8_chara,9_chara,10_chara,0.2189786,0.124515,0.13041,0.4739036
D2_2023,D2,2023,ha,"Eutrophication, terrestrial",mol N eq,81.8,45.0,45.0,,,,0.241389,0.052171,0.058383,1 kg N,1 kg P2O5,1 kg K2O,8_chara,9_chara,10_chara,19.745620199999998,2.3476950000000003,2.6272349999999998,24.720550199999998
D2_2023,D2,2023,ha,"Human toxicity, cancer",CTUh,81.8,45.0,45.0,,,,5.34e-10,2.54e-09,1.77e-09,1 kg N,1 kg P2O5,1 kg K2O,8_chara,9_chara,10_chara,4.36812e-08,1.143e-07,7.965e-08,2.376312e-07
D2_2023,D2,2023,ha,"Human toxicity, cancer - inorganics",CTUh,81.8,45.0,45.0,,,,0.0,6.21e-18,5.01e-18,1 kg N,1 kg P2O5,1 kg K2O,8_chara,9_chara,10_chara,0.0,2.7945e-16,2.2545e-16,5.049e-16
D2_2023,D2,2023,ha,"Human toxicity, cancer - metals",CTUh,81.8,45.0,45.0,,,,3.5e-10,2.13e-09,1.34e-09,1 kg N,1 kg P2O5,1 kg K2O,8_chara,9_chara,10_chara,2.863e-08,9.585e-08,6.029999999999999e-08,1.8478e-07
D2_2023,D2,2023,ha,"Human toxicity, cancer - organics",CTUh,81.8,45.0,45.0,,,,1.84e-10,4.05e-10,4.32e-10,1 kg N,1 kg P2O5,1 kg K2O,8_chara,9_chara,10_chara,1.50512e-08,1.8225e-08,1.944e-08,5.27162e-08
D2_2023,D2,2023,ha,"Human toxicity, non-cancer",CTUh,81.8,45.0,45.0,,,,2e-08,6.49e-08,9.9e-08,1 kg N,1 kg P2O5,1 kg K2O,8_chara,9_chara,10_chara,1.6359999999999999e-06,2.9205000000000002e-06,4.455e-06,9.0115e-06
D2_2023,D2,2023,ha,"Human toxicity, non-cancer - inorganics",CTUh,81.8,45.0,45.0,,,,1.72e-09,1.45e-08,6.51e-08,1 kg N,1 kg P2O5,1 kg K2O,8_chara,9_chara,10_chara,1.40696e-07,6.525e-07,2.9294999999999996e-06,3.722696e-06
D2_2023,D2,2023,ha,"Human toxicity, non-cancer - metals",CTUh,81.8,45.0,45.0,,,,1.73e-08,4.89e-08,3.21e-08,1 kg N,1 kg P2O5,1 kg K2O,8_chara,9_chara,10_chara,1.4151399999999998e-06,2.2005e-06,1.4445e-06,5.06014e-06
D2_2023,D2,2023,ha,"Human toxicity, non-cancer - organics",CTUh,81.8,45.0,45.0,,,,1.35e-09,1.78e-09,2.01e-09,1 kg N,1 kg P2O5,1 kg K2O,8_chara,9_chara,10_chara,1.1043e-07,8.010000000000001e-08,9.044999999999999e-08,2.8098e-07
D2_2023,D2,2023,ha,Ionising radiation,kBq U-235 eq,81.8,45.0,45.0,,,,0.099841,0.337545,0.245573,1 kg N,1 kg P2O5,1 kg K2O,8_chara,9_chara,10_chara,8.1669938,15.189525,11.050785000000001,34.4073038
D2_2023,D2,2023,ha,Land use,Pt,81.8,45.0,45.0,,,,2.291069,30.93982,25.134,1 kg N,1 kg P2O5,1 kg K2O,8_chara,9_chara,10_chara,187.40944419999997,1392.2919,1131.03,2710.7313442
D2_2023,D2,2023,ha,Ozone depletion,kg CFC11 eq,81.8,45.0,45.0,,,,3.58e-07,3.47e-07,3.94e-07,1 kg N,1 kg P2O5,1 kg K2O,8_chara,9_chara,10_chara,2.92844e-05,1.5615000000000002e-05,1.773e-05,6.26294e-05
D2_2023,D2,2023,ha,Particulate matter,disease inc.,81.8,45.0,45.0,,,,3.99e-07,2.34e-07,2.27e-07,1 kg N,1 kg P2O5,1 kg K2O,8_chara,9_chara,10_chara,3.26382e-05,1.053e-05,1.0215e-05,5.33832e-05
D2_2023,D2,2023,ha,Photochemical ozone formation,kg NMVOC eq,81.8,45.0,45.0,,,,0.003983,0.00811,0.007996,1 kg N,1 kg P2O5,1 kg K2O,8_chara,9_chara,10_chara,0.3258094,0.36494999999999994,0.35982,1.0505794
D2_2023,D2,2023,ha,"Resource use, fossils",MJ,81.8,45.0,45.0,,,,46.52414,42.89925,42.33106,1 kg N,1 kg P2O5,1 kg K2O,8_chara,9_chara,10_chara,3805.674652,1930.4662500000002,1904.8977,7641.0386020000005
D2_2023,D2,2023,ha,"Resource use, minerals and metals",kg Sb eq,81.8,45.0,45.0,,,,2.71e-05,5.39e-05,5.15e-05,1 kg N,1 kg P2O5,1 kg K2O,8_chara,9_chara,10_chara,0.0022167800000000002,0.0024255,0.0023175,0.0069597800000000005
D2_2023,D2,2023,ha,Water use,m3 depriv.,81.8,45.0,45.0,,,,0.21489,1.587446,1.186461,1 kg N,1 kg P2O5,1 kg K2O,8_chara,9_chara,10_chara,17.578001999999998,71.43507,53.390745,142.403817
D2_2024,D2,2024,ha,Acidification,mol H+ eq,106.0,60.0,60.0,,,,0.057621,0.028972,0.018432,1 kg N,1 kg P2O5,1 kg K2O,8_chara,9_chara,10_chara,6.107826,1.73832,1.10592,8.952066
D2_2024,D2,2024,ha,Climate change,kg CO2 eq,106.0,60.0,60.0,,,,3.754282,2.846359,2.817321,1 kg N,1 kg P2O5,1 kg K2O,8_chara,9_chara,10_chara,397.953892,170.78154,169.03926,737.774692
D2_2024,D2,2024,ha,Climate change - Biogenic,kg CO2 eq,106.0,60.0,60.0,,,,0.001325,0.002609,0.002402,1 kg N,1 kg P2O5,1 kg K2O,8_chara,9_chara,10_chara,0.14045,0.15654,0.14412,0.44111
D2_2024,D2,2024,ha,Climate change - Fossil,kg CO2 eq,106.0,60.0,60.0,,,,3.752439,2.829413,2.809194,1 kg N,1 kg P2O5,1 kg K2O,8_chara,9_chara,10_chara,397.758534,169.76478,168.55164000000002,736.074954
D2_2024,D2,2024,ha,Climate change - Land use and LU change,kg CO2 eq,106.0,60.0,60.0,,,,0.000518,0.014337,0.005725,1 kg N,1 kg P2O5,1 kg K2O,8_chara,9_chara,10_chara,0.054908,0.8602200000000001,0.3435,1.258628
D2_2024,D2,2024,ha,"Ecotoxicity, freshwater",CTUe,106.0,60.0,60.0,,,,24.51813,397.7709,2018.182,1 kg N,1 kg P2O5,1 kg K2O,8_chara,9_chara,10_chara,2598.92178,23866.254,121090.92,147556.09578
D2_2024,D2,2024,ha,"Ecotoxicity, freshwater - inorganics",CTUe,106.0,60.0,60.0,,,,7.823272,76.92257,397.7561,1 kg N,1 kg P2O5,1 kg K2O,8_chara,9_chara,10_chara,829.266832,4615.3542,23865.366,29309.987032
D2_2024,D2,2024,ha,"Ecotoxicity, freshwater - metals",CTUe,106.0,60.0,60.0,,,,16.52071,320.1271,1619.55,1 kg N,1 kg P2O5,1 kg K2O,8_chara,9_chara,10_chara,1751.1952600000002,19207.626,97173.0,118131.82126
D2_2024,D2,2024,ha,"Ecotoxicity, freshwater - organics",CTUe,106.0,60.0,60.0,,,,0.174143,0.721252,0.87605,1 kg N,1 kg P2O5,1 kg K2O,8_chara,9_chara,10_chara,18.459158,43.27512,52.563,114.297278
D2_2024,D2,2024,ha,"Eutrophication, freshwater",kg P eq,106.0,60.0,60.0,,,,0.000222,0.000952,0.000618,1 kg N,1 kg P2O5,1 kg K2O,8_chara,9_chara,10_chara,0.023532,0.057120000000000004,0.037079999999999995,0.117732
D2_2024,D2,2024,ha,"Eutrophication, marine",kg N eq,106.0,60.0,60.0,,,,0.002677,0.002767,0.002898,1 kg N,1 kg P2O5,1 kg K2O,8_chara,9_chara,10_chara,0.283762,0.16602,0.17388,0.623662
D2_2024,D2,2024,ha,"Eutrophication, terrestrial",mol N eq,106.0,60.0,60.0,,,,0.241389,0.052171,0.058383,1 kg N,1 kg P2O5,1 kg K2O,8_chara,9_chara,10_chara,25.587234,3.1302600000000003,3.50298,32.220473999999996
D2_2024,D2,2024,ha,"Human toxicity, cancer",CTUh,106.0,60.0,60.0,,,,5.34e-10,2.54e-09,1.77e-09,1 kg N,1 kg P2O5,1 kg K2O,8_chara,9_chara,10_chara,5.6604e-08,1.524e-07,1.0620000000000001e-07,3.1520399999999997e-07
D2_2024,D2,2024,ha,"Human toxicity, cancer - inorganics",CTUh,106.0,60.0,60.0,,,,0.0,6.21e-18,5.01e-18,1 kg N,1 kg P2O5,1 kg K2O,8_chara,9_chara,10_chara,0.0,3.726e-16,3.006e-16,6.732e-16
D2_2024,D2,2024,ha,"Human toxicity, cancer - metals",CTUh,106.0,60.0,60.0,,,,3.5e-10,2.13e-09,1.34e-09,1 kg N,1 kg P2O5,1 kg K2O,8_chara,9_chara,10_chara,3.7099999999999995e-08,1.278e-07,8.039999999999999e-08,2.453e-07
D2_2024,D2,2024,ha,"Human toxicity, cancer - organics",CTUh,106.0,60.0,60.0,,,,1.84e-10,4.05e-10,4.32e-10,1 kg N,1 kg P2O5,1 kg K2O,8_chara,9_chara,10_chara,1.9504e-08,2.43e-08,2.592e-08,6.9724e-08
D2_2024,D2,2024,ha,"Human toxicity, non-cancer",CTUh,106.0,60.0,60.0,,,,2e-08,6.49e-08,9.9e-08,1 kg N,1 kg P2O5,1 kg K2O,8_chara,9_chara,10_chara,2.12e-06,3.894e-06,5.94e-06,1.1954000000000001e-05
D2_2024,D2,2024,ha,"Human toxicity, non-cancer - inorganics",CTUh,106.0,60.0,60.0,,,,1.72e-09,1.45e-08,6.51e-08,1 kg N,1 kg P2O5,1 kg K2O,8_chara,9_chara,10_chara,1.8232e-07,8.7e-07,3.9059999999999995e-06,4.958319999999999e-06
D2_2024,D2,2024,ha,"Human toxicity, non-cancer - metals",CTUh,106.0,60.0,60.0,,,,1.73e-08,4.89e-08,3.21e-08,1 kg N,1 kg P2O5,1 kg K2O,8_chara,9_chara,10_chara,1.8338e-06,2.934e-06,1.9260000000000003e-06,6.6938e-06
D2_2024,D2,2024,ha,"Human toxicity, non-cancer - organics",CTUh,106.0,60.0,60.0,,,,1.35e-09,1.78e-09,2.01e-09,1 kg N,1 kg P2O5,1 kg K2O,8_chara,9_chara,10_chara,1.431e-07,1.068e-07,1.2059999999999998e-07,3.705e-07
D2_2024,D2,2024,ha,Ionising radiation,kBq U-235 eq,106.0,60.0,60.0,,,,0.099841,0.337545,0.245573,1 kg N,1 kg P2O5,1 kg K2O,8_chara,9_chara,10_chara,10.583146,20.252699999999997,14.734380000000002,45.570226
D2_2024,D2,2024,ha,Land use,Pt,106.0,60.0,60.0,,,,2.291069,30.93982,25.134,1 kg N,1 kg P2O5,1 kg K2O,8_chara,9_chara,10_chara,242.85331399999998,1856.3892,1508.04,3607.282514
D2_2024,D2,2024,ha,Ozone depletion,kg CFC11 eq,106.0,60.0,60.0,,,,3.58e-07,3.47e-07,3.94e-07,1 kg N,1 kg P2O5,1 kg K2O,8_chara,9_chara,10_chara,3.7948e-05,2.082e-05,2.364e-05,8.2408e-05
D2_2024,D2,2024,ha,Particulate matter,disease inc.,106.0,60.0,60.0,,,,3.99e-07,2.34e-07,2.27e-07,1 kg N,1 kg P2O5,1 kg K2O,8_chara,9_chara,10_chara,4.2294e-05,1.4040000000000001e-05,1.362e-05,6.9954e-05
D2_2024,D2,2024,ha,Photochemical ozone formation,kg NMVOC eq,106.0,60.0,60.0,,,,0.003983,0.00811,0.007996,1 kg N,1 kg P2O5,1 kg K2O,8_chara,9_chara,10_chara,0.4221980000000001,0.4865999999999999,0.47975999999999996,1.388558
D2_2024,D2,2024,ha,"Resource use, fossils",MJ,106.0,60.0,60.0,,,,46.52414,42.89925,42.33106,1 kg N,1 kg P2O5,1 kg K2O,8_chara,9_chara,10_chara,4931.558840000001,2573.955,2539.8636,10045.37744
D2_2024,D2,2024,ha,"Resource use, minerals and metals",kg Sb eq,106.0,60.0,60.0,,,,2.71e-05,5.39e-05,5.15e-05,1 kg N,1 kg P2O5,1 kg K2O,8_chara,9_chara,10_chara,0.0028726000000000003,0.0032340000000000003,0.00309,0.0091966
D2_2024,D2,2024,ha,Water use,m3 depriv.,106.0,60.0,60.0,,,,0.21489,1.587446,1.186461,1 kg N,1 kg P2O5,1 kg K2O,8_chara,9_chara,10_chara,22.77834,95.24676,71.18766,189.21276
NT1_2023,NT1,2023,ha,Acidification,mol H+ eq,89.6,55.2,0.0,,,,0.057621,0.028972,0.018432,1 kg N,1 kg P2O5,1 kg K2O,8_chara,9_chara,10_chara,5.162841599999999,1.5992544000000002,0.0,6.762096
NT1_2023,NT1,2023,ha,Climate change,kg CO2 eq,89.6,55.2,0.0,,,,3.754282,2.846359,2.817321,1 kg N,1 kg P2O5,1 kg K2O,8_chara,9_chara,10_chara,336.3836672,157.11901680000003,0.0,493.50268400000004
NT1_2023,NT1,2023,ha,Climate change - Biogenic,kg CO2 eq,89.6,55.2,0.0,,,,0.001325,0.002609,0.002402,1 kg N,1 kg P2O5,1 kg K2O,8_chara,9_chara,10_chara,0.11871999999999999,0.14401680000000003,0.0,0.2627368
NT1_2023,NT1,2023,ha,Climate change - Fossil,kg CO2 eq,89.6,55.2,0.0,,,,3.752439,2.829413,2.809194,1 kg N,1 kg P2O5,1 kg K2O,8_chara,9_chara,10_chara,336.21853439999995,156.1835976,0.0,492.40213199999994
NT1_2023,NT1,2023,ha,Climate change - Land use and LU change,kg CO2 eq,89.6,55.2,0.0,,,,0.000518,0.014337,0.005725,1 kg N,1 kg P2O5,1 kg K2O,8_chara,9_chara,10_chara,0.0464128,0.7914024000000001,0.0,0.8378152000000001
NT1_2023,NT1,2023,ha,"Ecotoxicity, freshwater",CTUe,89.6,55.2,0.0,,,,24.51813,397.7709,2018.182,1 kg N,1 kg P2O5,1 kg K2O,8_chara,9_chara,10_chara,2196.824448,21956.95368,0.0,24153.778127999998
NT1_2023,NT1,2023,ha,"Ecotoxicity, freshwater - inorganics",CTUe,89.6,55.2,0.0,,,,7.823272,76.92257,397.7561,1 kg N,1 kg P2O5,1 kg K2O,8_chara,9_chara,10_chara,700.9651712,4246.125864,0.0,4947.091035199999
NT1_2023,NT1,2023,ha,"Ecotoxicity, freshwater - metals",CTUe,89.6,55.2,0.0,,,,16.52071,320.1271,1619.55,1 kg N,1 kg P2O5,1 kg K2O,8_chara,9_chara,10_chara,1480.255616,17671.01592,0.0,19151.271536
NT1_2023,NT1,2023,ha,"Ecotoxicity, freshwater - organics",CTUe,89.6,55.2,0.0,,,,0.174143,0.721252,0.87605,1 kg N,1 kg P2O5,1 kg K2O,8_chara,9_chara,10_chara,15.603212799999998,39.8131104,0.0,55.416323199999994
NT1_2023,NT1,2023,ha,"Eutrophication, freshwater",kg P eq,89.6,55.2,0.0,,,,0.000222,0.000952,0.000618,1 kg N,1 kg P2O5,1 kg K2O,8_chara,9_chara,10_chara,0.019891199999999998,0.052550400000000004,0.0,0.0724416
NT1_2023,NT1,2023,ha,"Eutrophication, marine",kg N eq,89.6,55.2,0.0,,,,0.002677,0.002767,0.002898,1 kg N,1 kg P2O5,1 kg K2O,8_chara,9_chara,10_chara,0.2398592,0.1527384,0.0,0.3925976
NT1_2023,NT1,2023,ha,"Eutrophication, terrestrial",mol N eq,89.6,55.2,0.0,,,,0.241389,0.052171,0.058383,1 kg N,1 kg P2O5,1 kg K2O,8_chara,9_chara,10_chara,21.6284544,2.8798392,0.0,24.5082936
NT1_2023,NT1,2023,ha,"Human toxicity, cancer",CTUh,89.6,55.2,0.0,,,,5.34e-10,2.54e-09,1.77e-09,1 kg N,1 kg P2O5,1 kg K2O,8_chara,9_chara,10_chara,4.78464e-08,1.40208e-07,0.0,1.8805440000000002e-07
NT1_2023,NT1,2023,ha,"Human toxicity, cancer - inorganics",CTUh,89.6,55.2,0.0,,,,0.0,6.21e-18,5.01e-18,1 kg N,1 kg P2O5,1 kg K2O,8_chara,9_chara,10_chara,0.0,3.4279200000000003e-16,0.0,3.4279200000000003e-16
NT1_2023,NT1,2023,ha,"Human toxicity, cancer - metals",CTUh,89.6,55.2,0.0,,,,3.5e-10,2.13e-09,1.34e-09,1 kg N,1 kg P2O5,1 kg K2O,8_chara,9_chara,10_chara,3.136e-08,1.17576e-07,0.0,1.48936e-07
NT1_2023,NT1,2023,ha,"Human toxicity, cancer - organics",CTUh,89.6,55.2,0.0,,,,1.84e-10,4.05e-10,4.32e-10,1 kg N,1 kg P2O5,1 kg K2O,8_chara,9_chara,10_chara,1.64864e-08,2.2356000000000002e-08,0.0,3.8842400000000006e-08
NT1_2023,NT1,2023,ha,"Human toxicity, non-cancer",CTUh,89.6,55.2,0.0,,,,2e-08,6.49e-08,9.9e-08,1 kg N,1 kg P2O5,1 kg K2O,8_chara,9_chara,10_chara,1.792e-06,3.5824800000000003e-06,0.0,5.37448e-06
NT1_2023,NT1,2023,ha,"Human toxicity, non-cancer - inorganics",CTUh,89.6,55.2,0.0,,,,1.72e-09,1.45e-08,6.51e-08,1 kg N,1 kg P2O5,1 kg K2O,8_chara,9_chara,10_chara,1.54112e-07,8.004000000000001e-07,0.0,9.54512e-07
NT1_2023,NT1,2023,ha,"Human toxicity, non-cancer - metals",CTUh,89.6,55.2,0.0,,,,1.73e-08,4.89e-08,3.21e-08,1 kg N,1 kg P2O5,1 kg K2O,8_chara,9_chara,10_chara,1.5500799999999999e-06,2.69928e-06,0.0,4.24936e-06
NT1_2023,NT1,2023,ha,"Human toxicity, non-cancer - organics",CTUh,89.6,55.2,0.0,,,,1.35e-09,1.78e-09,2.01e-09,1 kg N,1 kg P2O5,1 kg K2O,8_chara,9_chara,10_chara,1.2096e-07,9.8256e-08,0.0,2.19216e-07
NT1_2023,NT1,2023,ha,Ionising radiation,kBq U-235 eq,89.6,55.2,0.0,,,,0.099841,0.337545,0.245573,1 kg N,1 kg P2O5,1 kg K2O,8_chara,9_chara,10_chara,8.9457536,18.632484,0.0,27.5782376
NT1_2023,NT1,2023,ha,Land use,Pt,89.6,55.2,0.0,,,,2.291069,30.93982,25.134,1 kg N,1 kg P2O5,1 kg K2O,8_chara,9_chara,10_chara,205.27978239999996,1707.8780640000002,0.0,1913.1578464000002
NT1_2023,NT1,2023,ha,Ozone depletion,kg CFC11 eq,89.6,55.2,0.0,,,,3.58e-07,3.47e-07,3.94e-07,1 kg N,1 kg P2O5,1 kg K2O,8_chara,9_chara,10_chara,3.20768e-05,1.91544e-05,0.0,5.12312e-05
